Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year,PitStopNextLap,LapsRemaining
VER,29.0,2.0,2,4.0,1,-0.535436691074173,-0.3283649029423137,-0.48141229702191224,-0.5081666658955275,304.0,309.0,305.0,310.0,2.0,2454.064,28.2,31.0,43.4,1.7,264,1,2022,0,24.0
VER,30.0,2.0,2,5.0,1,-0.5387761733878527,-0.3454142802003698,-0.4921121897104199,-0.4853728262789872,305.0,311.0,306.0,319.0,2.0,2538.893,28.3,30.0,43.7,1.1,158,1,2022,0,23.0
VER,31.0,2.0,2,6.0,1,-0.5093671839802929,-0.3372053207798239,-0.46571912107876645,-0.4558608023544134,304.0,311.0,306.0,308.0,2.0,2623.691,28.4,30.0,43.4,1.2,187,1,2022,0,22.0
VER,32.0,2.0,2,7.0,1,-0.5258491450768368,-0.36604192182122774,-0.44931261895638763,-0.4762552904323709,311.0,309.0,304.0,331.0,2.0,2708.762,28.4,30.0,43.2,1.7,210,1,2022,0,21.0
VER,33.0,2.0,2,8.0,1,-0.5067817783180898,-0.3193139989658141,-0.4462215388463746,-0.49017152935615355,311.0,309.0,304.0,310.0,2.0,2793.68,28.4,30.0,42.9,2.2,187,1,2022,0,20.0
VER,34.0,2.0,2,9.0,1,-0.5324203844682703,-0.33194316730511547,-0.49591659599966764,-0.48273353958654497,311.0,308.0,304.0,308.0,1.0,2878.775,28.5,30.0,43.2,1.5,204,1,2022,0,19.0
VER,35.0,2.0,2,10.0,1,-0.5352212406023232,-0.34225698811554445,-0.4730901582641837,-0.5002488058182025,305.0,310.0,306.0,311.0,1.0,2963.632,28.3,30.0,43.1,2.0,183,1,2022,0,18.0
VER,36.0,2.0,2,11.0,1,-0.5257414198409126,-0.35088691981406683,-0.48450337713192526,-0.4577802835852797,308.0,314.0,308.0,314.0,1.0,3048.463,28.4,30.0,43.1,2.0,208,1,2022,0,17.0
VER,37.0,2.0,2,12.0,1,-0.535436691074173,-0.3534127534819271,-0.47166350590571593,-0.4894517238945785,309.0,330.0,308.0,312.0,1.0,3133.382,28.2,31.0,42.9,2.2,192,1,2022,0,16.0
VER,38.0,2.0,2,13.0,1,-0.5444856108918842,-0.3460457386173349,-0.48141229702191224,-0.5081666658955275,311.0,314.0,306.0,311.0,1.0,3218.211,28.2,31.0,42.8,2.0,158,1,2022,0,15.0
VER,39.0,2.0,2,14.0,1,-0.536944844377126,-0.3651999772652741,-0.4569214315348823,-0.49425042697174487,307.0,312.0,307.0,315.0,1.0,3302.956,28.3,31.0,42.8,1.1,189,1,2022,0,14.0
VER,40.0,2.0,2,15.0,1,-0.527249573143864,-0.34899254456317164,-0.4583480838933501,-0.4896916590484363,311.0,309.0,308.0,313.0,1.0,3387.771,28.4,31.0,43.3,1.5,197,1,2022,0,13.0
VER,41.0,2.0,2,16.0,1,-0.5086131073288165,-0.3635160881533675,-0.49686769757197896,-0.3927578568896744,308.0,329.0,305.0,316.0,1.0,3472.676,28.4,31.0,43.2,1.8,191,1,2022,0,12.0
VER,42.0,2.0,2,17.0,1,-0.5249873431894362,-0.35530712873282233,-0.4526414744594789,-0.4832134098942622,306.0,311.0,306.0,309.0,1.0,3557.754,28.4,32.0,43.1,2.2,179,1,2022,0,11.0
VER,43.0,2.0,2,18.0,1,-0.515938423371725,-0.36204268518044946,-0.44764819120484245,-0.46041957027772107,308.0,311.0,305.0,315.0,1.0,3642.68,28.4,31.0,43.1,2.4,203,1,2022,0,10.0
VER,44.0,2.0,2,19.0,1,-0.5038731969481112,-0.3369948346408353,-0.459061410072584,-0.4505822289695298,311.0,312.0,308.0,313.0,1.0,3727.69,28.4,30.0,42.5,1.8,172,1,2022,0,9.0
VER,45.0,2.0,2,20.0,1,-0.5359753172537998,-0.37740817332659826,-0.4485992927771537,-0.48657250204827857,310.0,331.0,307.0,315.0,1.0,3812.812,28.3,31.0,42.4,1.2,181,1,2022,0,8.0
VER,46.0,2.0,2,21.0,1,-0.48933029009821827,-0.32731247224737137,-0.42910171054476104,-0.4594598296622883,306.0,311.0,308.0,322.0,1.0,3897.636,28.3,31.0,42.6,1.6,206,1,2022,1,7.0
VER,47.0,2.0,2,22.0,1,-0.543946984712259,-0.3708831030179597,-0.4797478692703662,-0.48033418804796224,304.0,308.0,306.0,324.0,1.0,3982.893,28.3,31.0,42.7,1.6,218,12,2022,1,6.0
VER,48.0,2.0,2,23.0,1,2.439287973762329,-0.31152601182324535,2.5587838788728514,3.0303969832069977,311.0,231.0,307.0,306.0,1.0,4067.643,28.3,30.0,42.7,1.7,234,24,2022,1,5.0
VER,49.0,3.0,1,1.0,1,4.835743572152741,5.557879973866857,2.453687155132394,1.7834539886053018,250.0,268.0,172.0,259.0,1.0,4180.086,28.3,31.0,42.3,1.3,0,4,2022,0,4.0
VER,50.0,3.0,1,2.0,1,1.1380748490227006,1.229863983988431,0.402874389835011,0.5506671680812463,213.0,292.0,281.0,266.0,1.0,4314.775,28.5,31.0,42.2,0.8,196,4,2022,0,3.0
VER,51.0,3.0,1,3.0,1,5.0048721925551956,2.0082417259673444,3.842533226100744,4.804957381143144,155.0,291.0,163.0,138.0,1.0,4415.139,28.5,31.0,42.5,2.0,169,4,2022,0,2.0
VER,52.0,3.0,1,4.0,1,5.838019167200139,3.53721303957871,4.017535915406121,4.7411346302168305,192.0,168.0,179.0,156.0,1.0,4551.398,28.4,31.0,42.6,2.0,192,4,2022,0,1.0
VER,53.0,3.0,1,5.0,1,4.5856055743345925,2.83860954427638,2.869080766839586,3.9068801002514473,234.0,230.0,290.0,185.0,1.0,4695.391,28.4,30.0,42.4,1.8,217,4,2022,0,0.0
VET,1.0,1.0,2,2.0,0,0.5061586150858943,-0.27258607611040114,0.275902329931382,-0.004302842793051962,323.0,308.0,305.0,236.0,10.0,0.0,27.5,33.0,43.4,0.4,165,1,2022,0,52.0
VET,2.0,1.0,2,3.0,0,-0.01975598670058292,-0.017687361795510486,-0.06863421463857795,-0.13026879856867127,310.0,308.0,305.0,326.0,11.0,94.745,27.8,32.0,43.5,0.5,4,1,2022,0,51.0
VET,3.0,1.0,2,4.0,0,-0.157428838212898,-0.2984758712059675,-0.083614064402489,-0.10171651525953106,315.0,322.0,304.0,325.0,11.0,184.361,27.9,32.0,43.7,2.0,36,1,2022,0,50.0
VET,4.0,1.0,2,5.0,0,-0.24759486068222952,-0.3515183782310319,-0.1768220184890482,-0.14802399995418658,317.0,323.0,306.0,343.0,11.0,272.699,27.8,32.0,44.1,1.3,181,1,2022,0,49.0
VET,5.0,1.0,2,6.0,0,-0.20159618494220038,-0.3351004593899408,-0.20630616723071546,-0.03453467217920077,316.0,322.0,304.0,325.0,12.0,360.2,28.0,31.0,44.2,1.1,186,1,2022,0,48.0
VET,6.0,1.0,2,7.0,0,-0.1844678724301043,-0.3348899732509522,-0.08337628900941159,-0.12067139241433776,315.0,322.0,307.0,332.0,12.0,448.128,28.1,32.0,43.9,2.4,187,1,2022,0,47.0
VET,7.0,1.0,2,8.0,0,-0.23025109769828367,-0.3428884465325095,-0.1658843504074623,-0.13026879856867127,314.0,320.0,306.0,336.0,12.0,536.215,27.8,33.0,43.9,1.3,198,1,2022,0,46.0
VET,8.0,1.0,2,9.0,0,-0.19857987833629617,-0.30079121873483994,-0.1644576980489945,-0.10915450502913875,317.0,322.0,305.0,326.0,12.0,623.877,27.9,33.0,43.9,2.2,235,1,2022,0,45.0
VET,9.0,1.0,2,10.0,0,-0.2098910281084351,-0.3277334445253486,-0.14448456503044615,-0.12379054941449634,316.0,320.0,305.0,319.0,12.0,711.833,28.0,33.0,43.9,1.5,202,1,2022,0,44.0
VET,10.0,1.0,2,11.0,0,-0.10895248204658979,-0.3155252484640244,-0.15375780536048686,0.09646992182744263,315.0,321.0,286.0,325.0,13.0,799.684,28.1,32.0,44.3,1.2,0,1,2022,0,43.0
ZHO,1.0,1.0,2,1.0,1,0.43344408083643426,-0.27258607611040114,0.25806917545053615,-0.13890646410757032,321.0,306.0,307.0,260.0,9.0,0.0,27.5,33.0,43.4,0.4,165,1,2022,0,52.0
ZHO,2.0,1.0,2,2.0,1,-0.1459022379689093,-0.2591149632151468,-0.03201680410457252,-0.17297725595545183,311.0,309.0,308.0,315.0,9.0,94.07,27.8,32.0,43.5,0.5,4,1,2022,0,51.0
ZHO,3.0,1.0,2,3.0,1,-0.19502494555076677,-0.2517479483505546,-0.17919977241982815,-0.14226555626158666,312.0,328.0,306.0,316.0,9.0,182.515,27.9,32.0,43.7,2.0,36,1,2022,0,50.0
ZHO,4.0,1.0,2,4.0,1,-0.26967853404688225,-0.30058073259585133,-0.24839241180551386,-0.18305453241750172,310.0,329.0,306.0,324.0,9.0,270.504,27.8,32.0,44.1,1.3,181,1,2022,0,49.0
ZHO,5.0,1.0,2,5.0,1,-0.2427472250656001,-0.3012121910128164,-0.16731100276593008,-0.20416882595703426,311.0,326.0,307.0,336.0,9.0,357.8,28.0,31.0,44.2,1.1,186,1,2022,0,48.0
ZHO,6.0,1.0,2,6.0,1,-0.2618145918243471,-0.30331705240270024,-0.23888139608239575,-0.17201751534001908,312.0,330.0,306.0,319.0,9.0,445.346,28.1,32.0,43.9,2.4,187,1,2022,0,47.0
ZHO,7.0,1.0,2,7.0,1,-0.2692476331031812,-0.31026309498931526,-0.23674141754469405,-0.1828145972636431,311.0,331.0,306.0,329.0,9.0,532.715,27.8,33.0,43.9,1.3,198,1,2022,0,46.0
ZHO,8.0,1.0,2,8.0,1,-0.19890305404407158,-0.22438475028206947,-0.18371750488830893,-0.1775360238787604,319.0,335.0,306.0,333.0,10.0,620.015,27.9,33.0,43.9,2.2,235,1,2022,0,45.0
ZHO,9.0,1.0,2,9.0,1,-0.23143607529346114,-0.29910732962293257,-0.1789619970267499,-0.1696181638014355,309.0,329.0,306.0,322.0,10.0,707.968,28.0,33.0,43.9,1.5,202,1,2022,1,44.0
ZHO,10.0,1.0,2,10.0,1,-0.2508266177599835,-0.3548861564548451,-0.17135318444825526,-0.15690160064694425,313.0,331.0,306.0,340.0,10.0,795.619,28.1,32.0,44.3,1.2,0,1,2022,1,43.0
ZHO,11.0,1.0,2,11.0,1,-0.22518801160980292,-0.3260495554134412,-0.15447113153972075,-0.14970354603119518,309.0,329.0,304.0,334.0,10.0,883.09,28.2,32.0,44.4,1.7,202,12,2022,1,42.0
ZHO,12.0,1.0,2,12.0,1,2.2801778003009154,1.9255206733449235,1.5793870347847445,1.1142748444944426,218.0,266.0,304.0,335.0,10.0,970.799,28.2,31.0,44.0,2.5,207,2671,2022,0,41.0
ZHO,13.0,1.0,2,13.0,1,-0.27495707060721275,-0.30963163657235016,-0.22223711856693867,-0.21088701026506693,313.0,328.0,306.0,318.0,10.0,1081.765,28.2,31.0,43.8,1.7,183,1,2022,0,40.0
ZHO,14.0,1.0,2,14.0,1,-0.23574508473046543,-0.32099788807772145,-0.17325538759287953,-0.16002075764710283,312.0,333.0,305.0,336.0,10.0,1169.012,28.1,32.0,43.4,1.6,209,1,2022,0,39.0
ZHO,15.0,1.0,2,15.0,1,-0.17843525921829737,-0.2854257305886904,-0.09455173248407489,-0.15234283272363655,314.0,333.0,306.0,319.0,10.0,1256.623,28.1,31.0,43.4,0.8,149,1,2022,0,38.0
ZHO,16.0,1.0,2,16.0,1,-0.21850904698244522,-0.3092106642943737,-0.16849987973131964,-0.13986620472300393,311.0,336.0,304.0,337.0,10.0,1344.766,28.1,32.0,43.3,2.0,215,1,2022,1,37.0
ZHO,17.0,1.0,2,17.0,1,-0.21818587127466982,-0.2715336454154589,-0.18229085252984115,-0.1681785528782855,313.0,332.0,305.0,319.0,10.0,1432.537,28.1,32.0,43.8,1.6,198,1,2022,1,36.0
ZHO,18.0,1.0,2,18.0,1,0.2607605276484521,-0.3136308732131292,-0.1497156236781617,0.9136890558688863,311.0,333.0,307.0,319.0,11.0,1520.311,28.1,32.0,43.2,1.2,188,1,2022,1,35.0
ZHO,19.0,2.0,3,1.0,1,2.1266693391076057,4.36063481530113,-0.1815775263506081,-0.22648279526585813,304.0,310.0,302.0,256.0,17.0,1612.531,28.1,32.0,43.7,1.6,198,1,2022,0,34.0
ZHO,20.0,2.0,3,2.0,1,-0.29348581118633454,-0.28816205039553855,-0.25077016573629296,-0.24783702395924842,310.0,312.0,305.0,313.0,15.0,1722.072,28.2,32.0,43.7,2.2,169,1,2022,0,33.0
ZHO,21.0,2.0,3,3.0,1,-0.34487074872262136,-0.33846823761375405,-0.3064096077165354,-0.24879676457468203,313.0,323.0,307.0,318.0,15.0,1809.147,28.2,32.0,43.6,2.2,208,1,2022,0,32.0
ZHO,22.0,2.0,3,4.0,1,-0.2712944125857577,-0.3113155256842568,-0.20559284105148157,-0.21760519457309963,310.0,312.0,306.0,328.0,15.0,1895.745,28.3,31.0,43.5,1.7,216,1,2022,0,31.0
ZHO,23.0,2.0,3,5.0,1,-0.28486779231232445,-0.2845837860327367,-0.23246146046929067,-0.25119611611326476,308.0,315.0,307.0,316.0,15.0,1983.026,28.2,31.0,43.4,1.3,215,1,2022,0,30.0
ZHO,24.0,2.0,3,6.0,1,-0.3019961048244206,-0.3111050395452689,-0.22390154631848386,-0.26775164172948956,311.0,314.0,307.0,319.0,15.0,2070.181,28.2,32.0,43.4,1.8,278,1,2022,0,29.0
ZHO,25.0,2.0,3,7.0,1,-0.32709608479497443,-0.30984212271133876,-0.262658935390191,-0.2859867134227213,314.0,318.0,307.0,320.0,14.0,2157.177,28.3,31.0,43.2,1.7,186,1,2022,0,28.0
ZHO,26.0,2.0,3,8.0,1,-0.30910597039547777,-0.30836871973842,-0.21938381385000305,-0.29126528680760483,312.0,317.0,307.0,319.0,14.0,2243.94,28.1,31.0,43.6,2.0,145,1,2022,0,27.0
ZHO,27.0,2.0,3,9.0,1,-0.3119068265295323,-0.3127889286571755,-0.23174813429005675,-0.2799883345762636,313.0,318.0,307.0,322.0,14.0,2330.87,27.9,32.0,43.2,1.2,204,1,2022,0,26.0
ZHO,28.0,2.0,3,10.0,1,-0.31858579115688995,-0.3155252484640244,-0.25053239034321556,-0.2727902799605137,309.0,313.0,306.0,320.0,14.0,2417.774,28.2,31.0,43.4,1.7,264,1,2022,0,25.0
ZHO,29.0,2.0,3,11.0,1,-0.32052484540354237,-0.32226080491165154,-0.23769251911700537,-0.28238768611484716,311.0,315.0,307.0,317.0,14.0,2504.616,28.2,31.0,43.4,1.1,208,1,2022,0,24.0
ZHO,30.0,2.0,3,12.0,1,-0.291008130760057,-0.29805489892799103,-0.22176156778078215,-0.26031365195988104,311.0,315.0,306.0,319.0,14.0,2591.44,28.4,30.0,43.4,1.2,187,1,2022,0,23.0
ZHO,31.0,2.0,3,13.0,1,-0.3094291461032547,-0.3090001781553851,-0.2429235777647209,-0.26751170657563095,310.0,317.0,307.0,320.0,14.0,2678.538,28.3,30.0,43.2,1.7,204,1,2022,1,22.0
ZHO,32.0,2.0,3,14.0,1,-0.25621287955624117,-0.2911088563413753,-0.164933248835151,-0.24807695911310704,308.0,317.0,308.0,319.0,13.0,2765.465,28.4,30.0,43.2,1.7,210,1,2022,1,21.0
ZHO,33.0,2.0,3,15.0,1,-0.3127686284169328,-0.31236795637919906,-0.27074329875484215,-0.2430383208820821,311.0,327.0,308.0,320.0,13.0,2852.886,28.5,30.0,43.2,1.5,204,1,2022,1,20.0
ZHO,34.0,2.0,3,16.0,1,-0.26030643852139573,-0.30079121873483994,-0.1708776336620996,-0.24015909903578214,311.0,316.0,307.0,332.0,11.0,2939.782,28.4,30.0,43.1,1.7,204,1,2022,0,19.0
ZHO,35.0,2.0,3,17.0,1,-0.23779186421304346,-0.22143794433623198,-0.2124883274507423,-0.23847955295877438,314.0,322.0,308.0,320.0,12.0,3027.165,28.4,30.0,43.1,2.0,208,1,2022,0,18.0
ZHO,36.0,2.0,3,18.0,1,-0.22949702104680875,-0.3178405959928961,-0.160891067152825,-0.1621801740318278,316.0,333.0,312.0,333.0,11.0,3114.757,28.3,30.0,42.9,1.2,164,1,2022,0,17.0
ZHO,37.0,2.0,3,19.0,1,-0.27161758829353466,-0.29005642564643375,-0.15589778389818856,-0.2927048977307548,312.0,330.0,311.0,341.0,11.0,3202.426,28.2,31.0,42.8,2.0,158,1,2022,0,16.0
ZHO,38.0,2.0,3,20.0,1,-0.2847600670763988,-0.3155252484640244,-0.1715909598413335,-0.27710911272996364,313.0,331.0,311.0,337.0,11.0,3289.704,28.3,31.0,42.8,1.1,189,1,2022,0,15.0
ZHO,39.0,2.0,3,21.0,1,-0.2774347510334903,-0.2803740632529698,-0.1803886493852177,-0.29198509226917985,315.0,325.0,311.0,329.0,11.0,3376.86,28.4,31.0,43.3,1.5,197,1,2022,0,14.0
ZHO,40.0,2.0,3,22.0,1,-0.3025347310040457,-0.30079121873483994,-0.2400702730477853,-0.26439254957547237,311.0,329.0,308.0,304.0,11.0,3464.084,28.4,31.0,43.2,1.8,191,1,2022,0,13.0
ZHO,41.0,2.0,3,23.0,1,-0.3704016296368763,-0.3388892098917305,-0.27264550189946557,-0.339252317579269,311.0,329.0,312.0,332.0,11.0,3551.075,28.4,32.0,43.1,2.2,179,1,2022,0,12.0
ZHO,42.0,2.0,3,24.0,1,-0.27915835480829293,-0.31657767915896595,-0.17420648916519085,-0.2607935222675983,317.0,324.0,311.0,347.0,11.0,3637.436,28.4,31.0,43.1,2.4,203,1,2022,0,11.0
ZHO,43.0,2.0,3,25.0,1,-0.2572901319154915,-0.30352753854168807,-0.2174816107053796,-0.18329446757136034,309.0,325.0,308.0,334.0,11.0,3724.644,28.4,30.0,43.0,1.8,203,1,2022,0,10.0
ZHO,44.0,2.0,3,26.0,1,-0.16421552807617984,-0.08483244013279426,-0.20963502273380671,-0.23320097957389083,307.0,313.0,307.0,219.0,11.0,3812.055,28.3,31.0,42.4,1.2,181,1,2022,0,9.0
ZHO,45.0,2.0,3,27.0,1,-0.2847600670763988,-0.3087896920163972,-0.20416618869301378,-0.2519159215748398,309.0,312.0,307.0,317.0,11.0,3900.33,28.3,31.0,42.6,1.6,206,1,2022,0,8.0
ZHO,46.0,2.0,3,28.0,1,-0.30565876284587407,-0.3281544168033251,-0.24054582383394096,-0.23967922872806574,312.0,316.0,307.0,322.0,10.0,3987.486,28.3,31.0,42.7,1.6,218,12,2022,0,7.0
ZHO,47.0,2.0,3,29.0,1,2.30570868121517,0.49400444208516453,2.4272940865007415,1.9473296986905353,196.0,249.0,232.0,320.0,10.0,4074.448,28.3,30.0,42.7,1.7,234,24,2022,0,6.0
ZHO,48.0,2.0,3,30.0,1,3.0161566121413936,1.9404651892130973,2.419685273922248,1.8885455859952454,163.0,276.0,267.0,231.0,10.0,4185.651,28.3,31.0,42.3,1.3,0,4,2022,0,5.0
ZHO,49.0,2.0,3,31.0,1,1.7355190074634634,2.0829643053082094,0.5816814854296356,0.7284591170902625,276.0,301.0,129.0,319.0,10.0,4303.449,28.5,31.0,42.2,0.8,196,4,2022,0,4.0
ZHO,50.0,2.0,3,32.0,1,3.4353155051260686,2.3008174591611494,3.9336012016496023,0.8836971616365961,194.0,251.0,296.0,235.0,10.0,4409.359,28.5,31.0,42.5,2.0,169,4,2022,0,3.0
ZHO,51.0,2.0,3,33.0,1,0.33250553477458744,0.08692424928169877,0.3538926588609527,0.10870661467421748,316.0,314.0,303.0,277.0,10.0,4531.048,28.4,31.0,42.6,2.0,192,4,2022,0,2.0
ZHO,52.0,2.0,3,34.0,1,0.02559633762389695,-0.0831485510208869,-0.034156782642274224,0.010573136746163399,309.0,314.0,307.0,273.0,10.0,4623.934,28.4,31.0,42.4,1.2,186,4,2022,0,1.0
ZHO,53.0,2.0,3,35.0,1,3.4361773070134705,1.7882837107245213,3.0593010813019528,2.352100303249523,184.0,151.0,249.0,110.0,10.0,4713.971,28.4,30.0,42.4,1.8,217,4,2022,0,0.0
ALB,1.0,1.0,2,4.0,0,0.10617481409589218,-0.27258607611040114,-0.0018193291836721896,-0.2739899557298059,333.0,316.0,309.0,280.0,8.0,0.0,29.3,41.0,42.8,0.6,332,1,2023,0,50.0
ALB,2.0,1.0,2,5.0,0,-0.2943476130737351,-0.2807950355309463,-0.1504289498573956,-0.3594068705033679,321.0,311.0,309.0,325.0,6.0,90.934,29.2,41.0,42.5,1.5,4,1,2023,0,49.0
ALB,3.0,1.0,2,6.0,0,-0.3470252534411235,-0.28226843850386507,-0.27621213279563506,-0.34812991827202666,309.0,314.0,308.0,320.0,6.0,178.001,29.2,40.0,43.1,1.0,189,1,2023,0,48.0
ALB,4.0,1.0,2,7.0,0,-0.33560637843306046,-0.29426614842620064,-0.2531479196670729,-0.33229419811737765,312.0,315.0,309.0,317.0,6.0,264.579,29.4,39.0,43.2,1.3,23,1,2023,0,47.0
ALB,5.0,1.0,2,8.0,0,-0.31578493502283705,-0.3311012227491618,-0.24339912855087656,-0.2559948191904311,313.0,315.0,308.0,329.0,6.0,351.263,29.5,40.0,43.1,0.8,204,1,2023,0,46.0
ALB,6.0,1.0,2,9.0,0,-0.338084058859338,-0.3153147623250358,-0.27050552336176387,-0.2963039250386298,315.0,316.0,308.0,326.0,6.0,438.131,29.5,42.0,43.3,1.6,145,1,2023,0,45.0
ALB,7.0,1.0,2,10.0,0,-0.32601883243572416,-0.30352753854168807,-0.2588545291009441,-0.2946243789616212,313.0,315.0,309.0,319.0,6.0,524.792,29.7,41.0,43.4,1.7,164,1,2023,0,44.0
ALB,8.0,1.0,2,11.0,0,-0.336468180320461,-0.2984758712059675,-0.28049208987103763,-0.3018224335773711,315.0,315.0,308.0,324.0,6.0,611.565,29.6,42.0,43.6,1.8,160,1,2023,0,43.0
ALB,9.0,1.0,2,12.0,0,-0.319016692100591,-0.3056323999315719,-0.25291014427399466,-0.28262762126870494,313.0,313.0,308.0,322.0,6.0,698.241,29.7,43.0,43.6,1.0,162,1,2023,0,42.0
ALB,10.0,1.0,2,13.0,0,-0.26870900692355454,-0.2873201058395856,-0.18229085252984115,-0.26271300349846466,312.0,311.0,308.0,320.0,6.0,785.079,29.8,41.0,44.1,0.6,178,1,2023,0,41.0
ALB,11.0,1.0,2,14.0,0,-0.25966008710584493,-0.2887935088125036,-0.1701643074828657,-0.25311559734413197,313.0,312.0,307.0,319.0,6.0,872.384,29.9,41.0,43.9,2.2,162,1,2023,0,40.0
ALB,12.0,1.0,2,15.0,0,-0.2441476531326258,-0.28163698008689997,-0.15875108861512416,-0.23823961780491576,314.0,313.0,308.0,324.0,6.0,959.773,29.9,41.0,43.9,1.8,181,1,2023,0,39.0
ALB,13.0,1.0,2,16.0,0,-0.22874294439533233,-0.2525898929065075,-0.16207994411821539,-0.2336808498816072,311.0,314.0,308.0,320.0,6.0,1047.306,29.8,41.0,43.1,1.2,172,1,2023,1,38.0
ALB,14.0,1.0,2,17.0,0,-0.22367985830685158,-0.24480190576393882,-0.13972905716888712,-0.253835402805707,313.0,311.0,308.0,321.0,6.0,1134.982,29.9,41.0,43.7,1.2,199,1,2023,1,37.0
ALB,15.0,1.0,2,18.0,0,0.26948627175838785,-0.23385662653654476,-0.1304558168388464,0.8227536325565812,316.0,314.0,307.0,318.0,9.0,1222.705,30.0,42.0,43.7,2.0,258,1,2023,1,36.0
ALB,16.0,2.0,3,4.0,0,1.9181132823565559,3.9838646265119855,-0.20892169655457282,-0.23392078503546582,321.0,306.0,309.0,283.0,13.0,1315.006,30.0,42.0,43.5,0.8,156,1,2023,0,35.0
ALB,17.0,2.0,3,5.0,0,-0.292193108355233,-0.3094211504333623,-0.252434593487839,-0.2190448054962496,314.0,310.0,307.0,317.0,13.0,1422.611,29.9,41.0,43.7,1.7,0,1,2023,0,34.0
ALB,18.0,2.0,3,6.0,0,-0.3130918041247082,-0.28774107811756205,-0.27026774796868563,-0.2723104096527973,311.0,310.0,308.0,314.0,13.0,1509.698,29.8,39.0,43.5,1.5,268,1,2023,0,33.0
ALB,19.0,2.0,3,7.0,0,-0.2683858312157807,-0.24438093348596235,-0.21581718295383356,-0.27710911272996364,312.0,311.0,308.0,319.0,13.0,1596.591,29.8,40.0,43.6,1.2,158,1,2023,0,32.0
ALB,20.0,2.0,3,8.0,0,-0.3174008135617125,-0.2894249672294687,-0.23888139608239575,-0.3116597748855624,315.0,316.0,309.0,322.0,12.0,1683.899,29.9,40.0,44.3,0.8,201,1,2023,0,31.0
ALB,21.0,2.0,3,9.0,0,-0.34454757301484595,-0.3197349712437913,-0.2569523259563198,-0.31933769980902865,317.0,318.0,310.0,320.0,12.0,1770.752,30.0,39.0,44.3,1.2,82,1,2023,0,30.0
ALB,22.0,2.0,3,10.0,0,-0.31955531828021616,-0.3193139989658141,-0.22627930024926382,-0.29510424926933754,315.0,315.0,312.0,326.0,11.0,1857.353,30.0,39.0,44.0,1.3,145,1,2023,0,29.0
ALB,23.0,2.0,3,11.0,0,-0.31093729940620607,-0.3178405959928961,-0.22532819867695167,-0.2785487236531136,316.0,313.0,309.0,334.0,9.0,1944.186,29.9,41.0,43.7,1.3,178,1,2023,0,28.0
ALB,24.0,2.0,3,12.0,0,-0.32871196333385144,-0.30331705240270024,-0.24696575944704605,-0.31285945065485377,314.0,315.0,309.0,322.0,8.0,2031.099,29.9,41.0,43.6,1.5,210,1,2023,0,27.0
ALB,25.0,2.0,3,13.0,0,-0.312553177945083,-0.295950037538108,-0.25077016573629296,-0.2814279454994136,316.0,315.0,308.0,319.0,7.0,2117.847,29.9,41.0,43.5,1.7,177,1,2023,0,26.0
ALB,26.0,2.0,3,14.0,0,-0.2962866673203875,-0.2930032315922705,-0.2436369039439548,-0.2557548840365733,313.0,313.0,307.0,322.0,7.0,2204.745,29.8,40.0,43.6,1.6,156,1,2023,0,25.0
ALB,27.0,2.0,3,15.0,0,-0.33011239140087867,-0.31573573460301224,-0.2743099296510108,-0.2742298908836637,315.0,316.0,307.0,324.0,7.0,2291.794,29.9,39.0,43.4,1.7,153,1,2023,0,24.0
ALB,28.0,2.0,3,16.0,0,-0.29897979821851633,-0.27237558997141254,-0.25505012281169637,-0.2737500205759473,314.0,313.0,307.0,323.0,6.0,2378.529,29.9,41.0,43.0,1.2,174,1,2023,0,23.0
ALB,29.0,2.0,3,17.0,0,-0.30404288430699705,-0.2938451761482242,-0.24054582383394096,-0.27518963149909725,317.0,315.0,307.0,318.0,6.0,2465.553,29.9,41.0,43.3,0.8,112,1,2023,0,22.0
ALB,30.0,2.0,3,18.0,0,-0.3080287180362275,-0.2525898929065075,-0.2560012243840085,-0.3154987373472951,314.0,313.0,308.0,323.0,6.0,2552.53,29.7,42.0,42.5,0.8,317,1,2023,0,21.0
ALB,31.0,2.0,3,19.0,0,-0.33011239140087867,-0.2719546176934361,-0.2502946149501373,-0.3483698534258853,316.0,313.0,308.0,317.0,6.0,2639.47,29.7,41.0,42.5,1.2,190,1,2023,0,20.0
ALB,32.0,2.0,3,20.0,0,-0.36275313788619235,-0.30836871973842,-0.25053239034321556,-0.37932148827360906,314.0,312.0,309.0,324.0,6.0,2726.205,29.8,41.0,42.6,1.1,136,1,2023,0,19.0
ALB,33.0,2.0,3,21.0,0,-0.3673853230309736,-0.28416281375476027,-0.3002274474965086,-0.3670847954268342,316.0,313.0,310.0,318.0,6.0,2812.637,29.9,41.0,42.6,1.1,174,1,2023,0,18.0
ALB,34.0,2.0,3,22.0,0,-0.34691752820519783,-0.2948976068431657,-0.25409902123938505,-0.3558078431954929,314.0,312.0,309.0,319.0,6.0,2899.026,29.8,42.0,42.5,1.5,164,1,2023,0,17.0
